,0,1,2,3
421,Alph_Holo_Holo_acum,Gamm_Ente_Pseu_phen,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
422,Alph_Rhod_Rhod_mari,Gamm_Ente_Pseu_phen,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
423,Alph_Rhod_Rhod_azot,Gamm_Ente_Pseu_phen,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
424,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
425,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
426,Alph_Acet_Acet_past,Gamm_Ente_Idio_seos,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
427,Alph_Acet_Acet_lova,Gamm_Ente_Idio_seos,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
428,Alph_Holo_Holo_cary,Gamm_Ente_Idio_seos,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
429,Alph_Holo_Holo_acum,Gamm_Ente_Idio_seos,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
430,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_seos,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
431,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_seos,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
432,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
433,Alph_Acet_Acet_past,Gamm_Ente_Idio_pisc,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
434,Alph_Acet_Acet_lova,Gamm_Ente_Idio_pisc,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
435,Alph_Holo_Holo_cary,Gamm_Ente_Idio_pisc,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
436,Alph_Holo_Holo_acum,Gamm_Ente_Idio_pisc,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
437,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_pisc,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
438,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_pisc,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
439,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
440,Alph_Acet_Acet_past,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
441,Alph_Acet_Acet_lova,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
442,Alph_Holo_Holo_cary,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
443,Alph_Holo_Holo_acum,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
444,Alph_Rhod_Rhod_mari,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
445,Alph_Rhod_Rhod_azot,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
446,Gamm_Card_Wohl_larv,Gamm_Ente_Yers_pseu,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
447,Alph_Acet_Acet_past,Gamm_Ente_Yers_pseu,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
448,Alph_Acet_Acet_lova,Gamm_Ente_Yers_pseu,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
449,Alph_Holo_Holo_cary,Gamm_Ente_Yers_pseu,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
450,Alph_Holo_Holo_acum,Gamm_Ente_Yers_pseu,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
451,Alph_Rhod_Rhod_mari,Gamm_Ente_Yers_pseu,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
452,Alph_Rhod_Rhod_azot,Gamm_Ente_Yers_pseu,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
453,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
454,Alph_Acet_Acet_past,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
455,Alph_Acet_Acet_lova,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
456,Alph_Holo_Holo_cary,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
457,Alph_Holo_Holo_acum,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
458,Alph_Rhod_Rhod_mari,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
459,Alph_Rhod_Rhod_azot,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
460,Gamm_Card_Wohl_larv,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
461,Alph_Acet_Acet_past,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
462,Alph_Acet_Acet_lova,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
463,Alph_Holo_Holo_cary,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
464,Alph_Holo_Holo_acum,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
465,Alph_Rhod_Rhod_mari,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
466,Alph_Rhod_Rhod_azot,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
467,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
468,Alph_Acet_Acet_past,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
469,Alph_Acet_Acet_lova,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
470,Alph_Holo_Holo_cary,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
471,Alph_Holo_Holo_acum,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
472,Alph_Rhod_Rhod_mari,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
473,Alph_Rhod_Rhod_azot,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
474,Gamm_Card_Wohl_larv,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
475,Alph_Acet_Acet_past,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
476,Alph_Acet_Acet_lova,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
477,Alph_Holo_Holo_cary,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
478,Alph_Holo_Holo_acum,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
479,Alph_Rhod_Rhod_mari,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
480,Alph_Rhod_Rhod_azot,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
481,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
482,Alph_Acet_Acet_past,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
483,Alph_Acet_Acet_lova,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
484,Alph_Holo_Holo_cary,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
485,Alph_Holo_Holo_acum,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
486,Alph_Rhod_Rhod_mari,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
487,Alph_Rhod_Rhod_azot,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
488,Gamm_Card_Wohl_larv,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
489,Alph_Acet_Acet_past,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
490,Alph_Acet_Acet_lova,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
491,Alph_Holo_Holo_cary,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
492,Alph_Holo_Holo_acum,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
493,Alph_Rhod_Rhod_mari,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
494,Alph_Rhod_Rhod_azot,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
495,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
496,Alph_Acet_Acet_past,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
497,Alph_Acet_Acet_lova,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
498,Alph_Holo_Holo_cary,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
499,Alph_Holo_Holo_acum,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
500,Alph_Rhod_Rhod_mari,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
501,Alph_Rhod_Rhod_azot,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
502,Gamm_Card_Wohl_larv,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
503,Alph_Acet_Acet_past,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
504,Alph_Acet_Acet_lova,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
505,Alph_Holo_Holo_cary,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
506,Alph_Holo_Holo_acum,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
507,Alph_Rhod_Rhod_mari,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
508,Alph_Rhod_Rhod_azot,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
509,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
510,Alph_Acet_Acet_past,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
511,Alph_Acet_Acet_lova,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
512,Alph_Holo_Holo_cary,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
513,Alph_Holo_Holo_acum,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
514,Alph_Rhod_Rhod_mari,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
515,Alph_Rhod_Rhod_azot,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
516,Gamm_Card_Wohl_larv,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
517,Alph_Acet_Acet_past,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
518,Alph_Acet_Acet_lova,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
519,Alph_Holo_Holo_cary,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
520,Alph_Holo_Holo_acum,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
521,Alph_Rhod_Rhod_mari,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
522,Alph_Rhod_Rhod_azot,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
523,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
524,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
525,Gamm_Ente_Idio_seos,Gamm_Ente_Yers_pseu,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
526,Gamm_Ente_Idio_pisc,Gamm_Ente_Yers_pseu,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
527,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
528,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
529,Alph_Acet_Acet_past,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
530,Alph_Acet_Acet_lova,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
531,Alph_Holo_Holo_cary,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
532,Alph_Holo_Holo_acum,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
533,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
534,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
535,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
536,Alph_Acet_Acet_past,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
537,Alph_Acet_Acet_lova,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
538,Alph_Holo_Holo_cary,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
539,Alph_Holo_Holo_acum,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
540,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
541,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
542,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_arab,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
543,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_phen,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
544,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab,Gamm_Ente_Yers_pseu
545,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen,Gamm_Ente_Yers_pseu
546,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
547,Alph_Acet_Acet_past,Gamm_Ente_Pseu_arab,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
548,Alph_Acet_Acet_lova,Gamm_Ente_Pseu_arab,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
549,Alph_Holo_Holo_cary,Gamm_Ente_Pseu_arab,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
550,Alph_Holo_Holo_acum,Gamm_Ente_Pseu_arab,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
551,Alph_Rhod_Rhod_mari,Gamm_Ente_Pseu_arab,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
552,Alph_Rhod_Rhod_azot,Gamm_Ente_Pseu_arab,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
553,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
554,Alph_Acet_Acet_past,Gamm_Ente_Pseu_phen,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
555,Alph_Acet_Acet_lova,Gamm_Ente_Pseu_phen,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
556,Alph_Holo_Holo_cary,Gamm_Ente_Pseu_phen,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
557,Alph_Holo_Holo_acum,Gamm_Ente_Pseu_phen,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
558,Alph_Rhod_Rhod_mari,Gamm_Ente_Pseu_phen,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
559,Alph_Rhod_Rhod_azot,Gamm_Ente_Pseu_phen,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
560,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_cary,Gamm_Ente_Esch_coli
561,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Gamm_Ente_Esch_coli
562,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Rhod_Rhod_mari,Gamm_Ente_Esch_coli
563,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Rhod_Rhod_azot,Gamm_Ente_Esch_coli
564,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_cary,Gamm_Ente_Yers_pseu
565,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Gamm_Ente_Yers_pseu
566,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Rhod_Rhod_mari,Gamm_Ente_Yers_pseu
567,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Rhod_Rhod_azot,Gamm_Ente_Yers_pseu
568,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_cary,Gamm_Ente_Pseu_arab
569,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Gamm_Ente_Pseu_arab
570,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Rhod_Rhod_mari,Gamm_Ente_Pseu_arab
571,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Rhod_Rhod_azot,Gamm_Ente_Pseu_arab
572,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_cary,Gamm_Ente_Pseu_phen
573,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Gamm_Ente_Pseu_phen
574,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Rhod_Rhod_mari,Gamm_Ente_Pseu_phen
575,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Rhod_Rhod_azot,Gamm_Ente_Pseu_phen
576,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_cary,Gamm_Ente_Idio_seos
577,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Gamm_Ente_Idio_seos
578,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_seos
579,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_seos
580,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_cary,Gamm_Ente_Idio_pisc
581,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Gamm_Ente_Idio_pisc
582,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_pisc
583,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_pisc
584,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv
585,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv
586,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv
587,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv
588,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary
589,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari
590,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot
591,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Alph_Rhod_Rhod_mari
592,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Alph_Rhod_Rhod_azot
593,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Alph_Rhod_Rhod_azot,Alph_Rhod_Rhod_mari
594,Alph_Acet_Acet_past,Gamm_Ente_Esch_coli,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary
595,Alph_Acet_Acet_lova,Gamm_Ente_Esch_coli,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary
596,Alph_Acet_Acet_past,Gamm_Ente_Yers_pseu,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary
597,Alph_Acet_Acet_lova,Gamm_Ente_Yers_pseu,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary
598,Alph_Acet_Acet_past,Gamm_Ente_Pseu_arab,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary
599,Alph_Acet_Acet_lova,Gamm_Ente_Pseu_arab,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary
600,Alph_Acet_Acet_past,Gamm_Ente_Pseu_phen,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary
601,Alph_Acet_Acet_lova,Gamm_Ente_Pseu_phen,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary
602,Alph_Acet_Acet_past,Gamm_Ente_Idio_seos,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary
603,Alph_Acet_Acet_lova,Gamm_Ente_Idio_seos,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary
604,Alph_Acet_Acet_past,Gamm_Ente_Idio_pisc,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary
605,Alph_Acet_Acet_lova,Gamm_Ente_Idio_pisc,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary
606,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary
607,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary
608,Alph_Acet_Acet_past,Gamm_Ente_Esch_coli,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari
609,Alph_Acet_Acet_lova,Gamm_Ente_Esch_coli,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari
610,Alph_Acet_Acet_past,Gamm_Ente_Yers_pseu,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari
611,Alph_Acet_Acet_lova,Gamm_Ente_Yers_pseu,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari
612,Alph_Acet_Acet_past,Gamm_Ente_Pseu_arab,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari
613,Alph_Acet_Acet_lova,Gamm_Ente_Pseu_arab,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari
614,Alph_Acet_Acet_past,Gamm_Ente_Pseu_phen,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari
615,Alph_Acet_Acet_lova,Gamm_Ente_Pseu_phen,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari
616,Alph_Acet_Acet_past,Gamm_Ente_Idio_seos,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari
617,Alph_Acet_Acet_lova,Gamm_Ente_Idio_seos,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari
618,Alph_Acet_Acet_past,Gamm_Ente_Idio_pisc,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari
619,Alph_Acet_Acet_lova,Gamm_Ente_Idio_pisc,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari
620,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari
621,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari
622,Alph_Acet_Acet_past,Gamm_Ente_Esch_coli,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot
623,Alph_Acet_Acet_lova,Gamm_Ente_Esch_coli,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot
624,Alph_Acet_Acet_past,Gamm_Ente_Yers_pseu,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot
625,Alph_Acet_Acet_lova,Gamm_Ente_Yers_pseu,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot
626,Alph_Acet_Acet_past,Gamm_Ente_Pseu_arab,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot
627,Alph_Acet_Acet_lova,Gamm_Ente_Pseu_arab,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot
628,Alph_Acet_Acet_past,Gamm_Ente_Pseu_phen,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot
629,Alph_Acet_Acet_lova,Gamm_Ente_Pseu_phen,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot
630,Alph_Acet_Acet_past,Gamm_Ente_Idio_seos,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot
